"CCG_CODE","Appointment_Date","APPT_STATUS","HCP_TYPE","APPT_MODE","TIME_BETWEEN_BOOK_AND_APPT","COUNT_OF_APPOINTMENTS","Weekday","patients","all_patients","ratio_patients"
"05A","25/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","2 to 7 Days",5,"Monday",451407,514302,0.877708039245424
"05A","25/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","2 to 7 Days",2,"Monday",451407,514302,0.877708039245424
"05A","25/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","Same Day",11,"Monday",451407,514302,0.877708039245424
"05A","25/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",77,"Monday",451407,514302,0.877708039245424
"05A","25/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","2 to 7 Days",22,"Monday",451407,514302,0.877708039245424
"05A","25/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",570,"Monday",451407,514302,0.877708039245424
"05A","25/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","Same Day",51,"Monday",451407,514302,0.877708039245424
"05A","25/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",1063,"Monday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Telephone","2 to 7 Days",1,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Telephone","Same Day",93,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","1 Day",8,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Telephone","1 Day",12,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","Same Day",56,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Home Visit","8  to 14 Days",5,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","2 to 7 Days",7,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","8  to 14 Days",4,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Home Visit","1 Day",14,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","1 Day",7,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Home Visit","15  to 21 Days",2,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","8  to 14 Days",7,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Home Visit","22  to 28 Days",1,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","Same Day",12,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","2 to 7 Days",1,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","8  to 14 Days",1,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",129,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",544,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",732,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","15  to 21 Days",238,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Same Day",730,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Telephone","Same Day",436,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","1 Day",315,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Telephone","8  to 14 Days",33,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Telephone","22  to 28 Days",5,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","More than 28 Days",1,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","1 Day",2,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Home Visit","Same Day",17,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Home Visit","8  to 14 Days",1,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Home Visit","2 to 7 Days",8,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Home Visit","2 to 7 Days",1,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Face-to-Face","Same Day",2224,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",39,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Face-to-Face","More than 28 Days",96,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Telephone","15  to 21 Days",9,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Face-to-Face","8  to 14 Days",551,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Face-to-Face","22  to 28 Days",166,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Telephone","1 Day",94,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Face-to-Face","1 Day",406,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","2 to 7 Days",13,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Unknown","Home Visit","Same Day",50,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Telephone","More than 28 Days",1,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Face-to-Face","15  to 21 Days",278,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","22  to 28 Days",147,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Telephone","2 to 7 Days",91,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Home Visit","1 Day",14,"Tuesday",451407,514302,0.877708039245424
"05A","26/06/2018","Appt Status Not Provided","GP","Face-to-Face","2 to 7 Days",743,"Tuesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Home Visit","22  to 28 Days",1,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Telephone","Same Day",85,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Telephone","1 Day",14,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Home Visit","8  to 14 Days",3,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Home Visit","Same Day",35,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Home Visit","More than 28 Days",1,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Home Visit","2 to 7 Days",6,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Home Visit","1 Day",8,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","22  to 28 Days",1,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","2 to 7 Days",1,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",32,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","1 Day",5,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","Same Day",23,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","1 Day",8,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","2 to 7 Days",3,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","1 Day",243,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","15  to 21 Days",3,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",538,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",120,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",807,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","22  to 28 Days",182,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","15  to 21 Days",214,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","8  to 14 Days",2,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Telephone","22  to 28 Days",3,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","2 to 7 Days",12,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Telephone","15  to 21 Days",3,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Telephone","Same Day",436,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Telephone","More than 28 Days",1,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","Same Day",8,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Telephone","8  to 14 Days",18,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","8  to 14 Days",1,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Same Day",623,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Telephone","2 to 7 Days",103,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Telephone","1 Day",82,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Home Visit","Same Day",14,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","Unknown","Telephone","2 to 7 Days",1,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Home Visit","2 to 7 Days",3,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Face-to-Face","1 Day",325,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Face-to-Face","8  to 14 Days",572,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Face-to-Face","2 to 7 Days",807,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Face-to-Face","15  to 21 Days",217,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Face-to-Face","Same Day",2135,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Face-to-Face","22  to 28 Days",134,"Wednesday",451407,514302,0.877708039245424
"05A","27/06/2018","Appt Status Not Provided","GP","Face-to-Face","More than 28 Days",62,"Wednesday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Telephone","Same Day",366,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Telephone","More than 28 Days",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Telephone","8  to 14 Days",27,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","15  to 21 Days",201,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Telephone","22  to 28 Days",2,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Face-to-Face","Same Day",1873,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Telephone","15  to 21 Days",5,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","1 Day",177,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Telephone","1 Day",66,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Home Visit","Same Day",17,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Face-to-Face","8  to 14 Days",431,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Face-to-Face","22  to 28 Days",121,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Face-to-Face","1 Day",306,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Face-to-Face","15  to 21 Days",215,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Telephone","2 to 7 Days",105,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Face-to-Face","2 to 7 Days",590,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Face-to-Face","More than 28 Days",75,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Home Visit","1 Day",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","GP","Home Visit","2 to 7 Days",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Telephone","8  to 14 Days",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Telephone","Same Day",92,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Telephone","More than 28 Days",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Telephone","2 to 7 Days",3,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Telephone","15  to 21 Days",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Telephone","1 Day",6,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Home Visit","Same Day",36,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Home Visit","More than 28 Days",2,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Home Visit","8  to 14 Days",3,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Home Visit","2 to 7 Days",12,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",25,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","2 to 7 Days",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","1 Day",2,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","2 to 7 Days",8,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","8  to 14 Days",2,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","1 Day",4,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","Same Day",7,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","2 to 7 Days",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","1 Day",1,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Unknown","Home Visit","1 Day",4,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Same Day",581,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",112,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",399,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","Same Day",28,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","22  to 28 Days",159,"Thursday",451407,514302,0.877708039245424
"05A","28/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",599,"Thursday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Telephone","2 to 7 Days",4,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Telephone","1 Day",5,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Home Visit","Same Day",42,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Home Visit","8  to 14 Days",1,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Home Visit","2 to 7 Days",7,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Home Visit","15  to 21 Days",1,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Home Visit","1 Day",8,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",37,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","1 Day",5,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","Same Day",44,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","2 to 7 Days",10,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","Same Day",7,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Video/Online","Same Day",3,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","2 to 7 Days",1,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Unknown / Data Issue",1,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","2 to 7 Days",6,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Same Day",577,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",135,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Face-to-Face","8  to 14 Days",1,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","15  to 21 Days",2,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Home Visit","8  to 14 Days",1,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","8  to 14 Days",4,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Telephone","1 Day",11,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",446,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","22  to 28 Days",126,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",773,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","15  to 21 Days",249,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Telephone","8  to 14 Days",16,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Telephone","2 to 7 Days",97,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Telephone","1 Day",52,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Home Visit","Same Day",13,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Face-to-Face","Unknown / Data Issue",1,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Face-to-Face","Same Day",2172,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Face-to-Face","More than 28 Days",66,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Face-to-Face","8  to 14 Days",482,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Face-to-Face","22  to 28 Days",138,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Home Visit","1 Day",2,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Face-to-Face","2 to 7 Days",749,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Unknown","Telephone","Same Day",103,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Telephone","15  to 21 Days",6,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Face-to-Face","15  to 21 Days",227,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Face-to-Face","1 Day",252,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Telephone","22  to 28 Days",3,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Telephone","More than 28 Days",2,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","GP","Telephone","Same Day",423,"Friday",451407,514302,0.877708039245424
"05A","29/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","1 Day",197,"Friday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","Same Day",5,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",3,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","8  to 14 Days",16,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","22  to 28 Days",5,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","2 to 7 Days",18,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","15  to 21 Days",6,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","1 Day",4,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","GP","Face-to-Face","Same Day",15,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","GP","Face-to-Face","Unknown / Data Issue",1,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","GP","Face-to-Face","More than 28 Days",17,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","GP","Face-to-Face","8  to 14 Days",25,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","GP","Face-to-Face","22  to 28 Days",17,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","GP","Face-to-Face","2 to 7 Days",76,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","GP","Face-to-Face","1 Day",17,"Saturday",451407,514302,0.877708039245424
"05A","30/06/2018","Appt Status Not Provided","GP","Face-to-Face","15  to 21 Days",11,"Saturday",451407,514302,0.877708039245424
"05A","01/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","More than 28 Days",14,"Sunday",460095,514580,0.894117532745151
"05A","01/07/2018","Appt Status Not Provided","Other Practice staff","Face-to-Face","More than 28 Days",39,"Sunday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Telephone","Same Day",134,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Telephone","15  to 21 Days",2,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Home Visit","Same Day",54,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Home Visit","8  to 14 Days",1,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Home Visit","22  to 28 Days",1,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Home Visit","2 to 7 Days",13,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Face-to-Face","Same Day",53,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Unknown","Face-to-Face","2 to 7 Days",9,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","Same Day",48,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","8  to 14 Days",3,"Monday",460095,514580,0.894117532745151
"05A","02/07/2018","Appt Status Not Provided","Other Practice staff","Telephone","2 to 7 Days",24,"Monday",460095,514580,0.894117532745151
